source_file,participant_id,main_row_index,iso_time,iso_time_parsed,phase,event_type,event_name,action_clean,actor_type,role,action,is_role_action,is_human_action,is_agent_action,success_bool,rt_ms,rt_sec,phase_index,key,repetition,round,turn_global,turn_index_in_round,move_index_in_turn,current_x,current_y,from_x,from_y,to_x,to_y,dx,dy,clamped,success,reason,forager_x,forager_y,security_x,security_y,forager_stun_turns,gold_total,gold_delta,tile_gold_mine,tile_mine_type,tile_x,tile_y,depletion_status,chase_status,alien_id,alien_x,alien_y,has_alien,chased_away,found_alien_count,found_alien_id,scan_center_x,scan_center_y,scanned_tile_count,map_name,map_reward_level,map_risk_level,map_num,partner_name,partner_role,human_role,decay_prob,mine_type_key,mine_type_raw,rng_u
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1727,2026-05-12T06:45:30.501Z,2026-05-12 06:45:30.501000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,422.0,0.422,11.0,ArrowUp,11.0,10.0,,,2.0,11.0,7.0,11.0,8.0,11.0,7.0,0.0,-1.0,0.0,,,11.0,8.0,11.0,8.0,0.0,11.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1728,2026-05-12T06:45:30.997Z,2026-05-12 06:45:30.997000+00:00,main,role_action,move,move_right,human,security,move_right,True,True,False,False,497.0,0.497,11.0,ArrowRight,11.0,10.0,,,3.0,12.0,7.0,11.0,7.0,12.0,7.0,1.0,0.0,0.0,,,11.0,8.0,11.0,7.0,0.0,11.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1729,2026-05-12T06:45:31.333Z,2026-05-12 06:45:31.333000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,335.0,0.335,11.0,ArrowUp,11.0,10.0,,,4.0,12.0,6.0,12.0,7.0,12.0,6.0,0.0,-1.0,0.0,,,11.0,8.0,12.0,7.0,0.0,11.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1730,2026-05-12T06:45:31.678Z,2026-05-12 06:45:31.678000+00:00,main,role_action,scan_chase,scan_chase,human,security,scan_chase,True,True,False,True,345.0,0.345,11.0,s,11.0,10.0,,,5.0,12.0,6.0,,,,,,,,1.0,,11.0,8.0,12.0,6.0,0.0,11.0,,,,,,,,,,,0.0,0.0,0.0,0.0,12.0,6.0,6.0,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1731,2026-05-12T06:45:38.038Z,2026-05-12 06:45:38.038000+00:00,main,role_action,move,move_up,agent,forager,move_up,True,False,True,False,6360.0,6.36,11.0,ArrowUp,11.0,11.0,,,1.0,11.0,7.0,11.0,8.0,11.0,7.0,0.0,-1.0,0.0,,,11.0,8.0,12.0,6.0,0.0,11.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1732,2026-05-12T06:45:38.942Z,2026-05-12 06:45:38.942000+00:00,main,role_action,move,move_up,agent,forager,move_up,True,False,True,False,903.0,0.903,11.0,ArrowUp,11.0,11.0,,,2.0,11.0,6.0,11.0,7.0,11.0,6.0,0.0,-1.0,0.0,,,11.0,7.0,12.0,6.0,0.0,11.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1733,2026-05-12T06:45:39.847Z,2026-05-12 06:45:39.847000+00:00,main,role_action,move,move_right,agent,forager,move_right,True,False,True,False,906.0,0.906,11.0,ArrowRight,11.0,11.0,,,3.0,12.0,6.0,11.0,6.0,12.0,6.0,1.0,0.0,0.0,,,11.0,6.0,12.0,6.0,0.0,11.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1734,2026-05-12T06:45:40.751Z,2026-05-12 06:45:40.751000+00:00,main,role_action,move,move_up,agent,forager,move_up,True,False,True,False,904.0,0.904,11.0,ArrowUp,11.0,11.0,,,4.0,12.0,5.0,12.0,6.0,12.0,5.0,0.0,-1.0,0.0,,,12.0,6.0,12.0,6.0,0.0,11.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1735,2026-05-12T06:45:41.656Z,2026-05-12 06:45:41.656000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,905.0,0.905,11.0,d,11.0,11.0,,,5.0,12.0,5.0,,,,,,,,1.0,,12.0,5.0,12.0,6.0,0.0,12.0,1.0,1.0,Gold Mine C,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1736,2026-05-12T06:45:46.236Z,2026-05-12 06:45:46.236000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,4580.0,4.58,11.0,ArrowUp,11.0,11.0,,,1.0,12.0,5.0,12.0,6.0,12.0,5.0,0.0,-1.0,0.0,,,12.0,5.0,12.0,6.0,0.0,12.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1737,2026-05-12T06:45:46.736Z,2026-05-12 06:45:46.736000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,500.0,0.5,11.0,ArrowUp,11.0,11.0,,,2.0,12.0,4.0,12.0,5.0,12.0,4.0,0.0,-1.0,0.0,,,12.0,5.0,12.0,5.0,0.0,12.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1738,2026-05-12T06:45:47.252Z,2026-05-12 06:45:47.252000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,516.0,0.516,11.0,ArrowUp,11.0,11.0,,,3.0,12.0,3.0,12.0,4.0,12.0,3.0,0.0,-1.0,0.0,,,12.0,5.0,12.0,4.0,0.0,12.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1739,2026-05-12T06:45:48.027Z,2026-05-12 06:45:48.027000+00:00,main,role_action,scan_chase,scan_chase,human,security,scan_chase,True,True,False,True,775.0,0.775,11.0,s,11.0,11.0,,,4.0,12.0,3.0,,,,,,,,1.0,,12.0,5.0,12.0,3.0,0.0,12.0,,,,,,,,,,,1.0,1.0,1.0,4.0,12.0,3.0,6.0,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1740,2026-05-12T06:45:53.031Z,2026-05-12 06:45:53.031000+00:00,main,phase_event,alien_chased_away,alien_chased_away,,,,False,False,False,False,,,11.0,,11.0,11.0,,,,,,,,,,,,,,chased_away,,,,,,12.0,,,,12.0,4.0,,chased_away,4.0,12.0,4.0,,,1.0,4.0,12.0,3.0,,high_reward_high_risk_04.csv,high,high,4.0,,,,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1741,2026-05-12T06:45:56.065Z,2026-05-12 06:45:56.065000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,8038.0,8.038,11.0,ArrowUp,11.0,11.0,,,5.0,12.0,2.0,12.0,3.0,12.0,2.0,0.0,-1.0,0.0,,,12.0,5.0,12.0,3.0,0.0,12.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1742,2026-05-12T06:45:57.421Z,2026-05-12 06:45:57.421000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,1356.0,1.356,11.0,d,11.0,12.0,,,1.0,12.0,5.0,,,,,,,,1.0,,12.0,5.0,12.0,2.0,0.0,13.0,1.0,1.0,Gold Mine C,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1743,2026-05-12T06:45:58.466Z,2026-05-12 06:45:58.466000+00:00,main,phase_event,gold_mine_depleted,gold_mine_depleted,,,,False,False,False,False,,,11.0,,11.0,12.0,,,,,,,,,,,,,,depleted,,,,,,13.0,,,,12.0,5.0,depleted,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,,,,0.7,C,Gold Mine C,0.590512288899293
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1744,2026-05-12T06:46:00.871Z,2026-05-12 06:46:00.871000+00:00,main,role_action,move,move_up,agent,forager,move_up,True,False,True,False,3450.0,3.45,11.0,ArrowUp,11.0,12.0,,,2.0,12.0,4.0,12.0,5.0,12.0,4.0,0.0,-1.0,0.0,,,12.0,5.0,12.0,2.0,0.0,13.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1745,2026-05-12T06:46:01.775Z,2026-05-12 06:46:01.775000+00:00,main,role_action,move,move_up,agent,forager,move_up,True,False,True,False,904.0,0.904,11.0,ArrowUp,11.0,12.0,,,3.0,12.0,3.0,12.0,4.0,12.0,3.0,0.0,-1.0,0.0,,,12.0,4.0,12.0,2.0,0.0,13.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1746,2026-05-12T06:46:02.677Z,2026-05-12 06:46:02.677000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,902.0,0.902,11.0,d,11.0,12.0,,,4.0,12.0,3.0,,,,,,,,1.0,,12.0,3.0,12.0,2.0,0.0,14.0,1.0,1.0,Gold Mine B,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1747,2026-05-12T06:46:03.721Z,2026-05-12 06:46:03.721000+00:00,main,phase_event,gold_mine_depleted,gold_mine_depleted,,,,False,False,False,False,,,11.0,,11.0,12.0,,,,,,,,,,,,,,depleted,,,,,,14.0,,,,12.0,3.0,depleted,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,,,,0.5,B,Gold Mine B,0.3013220298687805
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1748,2026-05-12T06:46:06.128Z,2026-05-12 06:46:06.128000+00:00,main,role_action,move,move_up,agent,forager,move_up,True,False,True,False,3451.0,3.451,11.0,ArrowUp,11.0,12.0,,,5.0,12.0,2.0,12.0,3.0,12.0,2.0,0.0,-1.0,0.0,,,12.0,3.0,12.0,2.0,0.0,14.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1749,2026-05-12T06:46:07.003Z,2026-05-12 06:46:07.003000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,875.0,0.875,11.0,ArrowUp,11.0,12.0,,,1.0,12.0,1.0,12.0,2.0,12.0,1.0,0.0,-1.0,0.0,,,12.0,2.0,12.0,2.0,0.0,14.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1750,2026-05-12T06:46:07.538Z,2026-05-12 06:46:07.538000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,536.0,0.536,11.0,ArrowLeft,11.0,12.0,,,2.0,11.0,1.0,12.0,1.0,11.0,1.0,-1.0,0.0,0.0,,,12.0,2.0,12.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1751,2026-05-12T06:46:08.145Z,2026-05-12 06:46:08.145000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,607.0,0.607,11.0,ArrowLeft,11.0,12.0,,,3.0,10.0,1.0,11.0,1.0,10.0,1.0,-1.0,0.0,0.0,,,12.0,2.0,11.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1752,2026-05-12T06:46:09.222Z,2026-05-12 06:46:09.222000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,1077.0,1.077,11.0,ArrowLeft,11.0,12.0,,,4.0,9.0,1.0,10.0,1.0,9.0,1.0,-1.0,0.0,0.0,,,12.0,2.0,10.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1753,2026-05-12T06:46:09.627Z,2026-05-12 06:46:09.627000+00:00,main,role_action,scan_chase,scan_chase,human,security,scan_chase,True,True,False,True,405.0,0.405,11.0,s,11.0,12.0,,,5.0,9.0,1.0,,,,,,,,1.0,,12.0,2.0,9.0,1.0,0.0,14.0,,,,,,,,,,,1.0,1.0,1.0,6.0,9.0,1.0,9.0,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1754,2026-05-12T06:46:14.632Z,2026-05-12 06:46:14.632000+00:00,main,phase_event,alien_chased_away,alien_chased_away,,,,False,False,False,False,,,11.0,,11.0,12.0,,,,,,,,,,,,,,chased_away,,,,,,14.0,,,,8.0,0.0,,chased_away,6.0,8.0,0.0,,,1.0,6.0,9.0,1.0,,high_reward_high_risk_04.csv,high,high,4.0,,,,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1755,2026-05-12T06:46:15.987Z,2026-05-12 06:46:15.987000+00:00,main,role_action,move,move_left,agent,forager,move_left,True,False,True,False,6360.0,6.36,11.0,ArrowLeft,11.0,13.0,,,1.0,11.0,2.0,12.0,2.0,11.0,2.0,-1.0,0.0,0.0,,,12.0,2.0,9.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1756,2026-05-12T06:46:16.892Z,2026-05-12 06:46:16.892000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,905.0,0.905,11.0,d,11.0,13.0,,,2.0,11.0,2.0,,,,,,,,1.0,,11.0,2.0,9.0,1.0,0.0,15.0,1.0,1.0,Gold Mine B,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1757,2026-05-12T06:46:18.839Z,2026-05-12 06:46:18.839000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,1947.0,1.947,11.0,d,11.0,13.0,,,3.0,11.0,2.0,,,,,,,,1.0,,11.0,2.0,9.0,1.0,0.0,16.0,1.0,1.0,Gold Mine B,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1758,2026-05-12T06:46:19.884Z,2026-05-12 06:46:19.884000+00:00,main,phase_event,gold_mine_depleted,gold_mine_depleted,,,,False,False,False,False,,,11.0,,11.0,13.0,,,,,,,,,,,,,,depleted,,,,,,16.0,,,,11.0,2.0,depleted,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,,,,0.5,B,Gold Mine B,0.2460135999376546
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1759,2026-05-12T06:46:22.290Z,2026-05-12 06:46:22.290000+00:00,main,role_action,move,move_left,agent,forager,move_left,True,False,True,False,3451.0,3.451,11.0,ArrowLeft,11.0,13.0,,,4.0,10.0,2.0,11.0,2.0,10.0,2.0,-1.0,0.0,0.0,,,11.0,2.0,9.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1760,2026-05-12T06:46:23.194Z,2026-05-12 06:46:23.194000+00:00,main,role_action,move,move_left,agent,forager,move_left,True,False,True,False,904.0,0.904,11.0,ArrowLeft,11.0,13.0,,,5.0,9.0,2.0,10.0,2.0,9.0,2.0,-1.0,0.0,0.0,,,10.0,2.0,9.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1761,2026-05-12T06:46:25.314Z,2026-05-12 06:46:25.314000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,2120.0,2.12,11.0,ArrowLeft,11.0,13.0,,,1.0,8.0,1.0,9.0,1.0,8.0,1.0,-1.0,0.0,0.0,,,9.0,2.0,9.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1762,2026-05-12T06:46:25.770Z,2026-05-12 06:46:25.770000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,456.0,0.456,11.0,ArrowLeft,11.0,13.0,,,2.0,7.0,1.0,8.0,1.0,7.0,1.0,-1.0,0.0,0.0,,,9.0,2.0,8.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1763,2026-05-12T06:46:26.602Z,2026-05-12 06:46:26.602000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,833.0,0.833,11.0,ArrowLeft,11.0,13.0,,,3.0,6.0,1.0,7.0,1.0,6.0,1.0,-1.0,0.0,0.0,,,9.0,2.0,7.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1764,2026-05-12T06:46:27.003Z,2026-05-12 06:46:27.003000+00:00,main,role_action,scan_chase,scan_chase,human,security,scan_chase,True,True,False,True,401.0,0.401,11.0,s,11.0,13.0,,,4.0,6.0,1.0,,,,,,,,1.0,,9.0,2.0,6.0,1.0,0.0,16.0,,,,,,,,,,,0.0,0.0,0.0,0.0,6.0,1.0,9.0,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1765,2026-05-12T06:46:33.060Z,2026-05-12 06:46:33.060000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,6059.0,6.059,11.0,ArrowLeft,11.0,13.0,,,5.0,5.0,1.0,6.0,1.0,5.0,1.0,-1.0,0.0,0.0,,,9.0,2.0,6.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1766,2026-05-12T06:46:34.418Z,2026-05-12 06:46:34.418000+00:00,main,role_action,move,move_left,agent,forager,move_left,True,False,True,False,1358.0,1.358,11.0,ArrowLeft,11.0,14.0,,,1.0,8.0,2.0,9.0,2.0,8.0,2.0,-1.0,0.0,0.0,,,9.0,2.0,5.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1767,2026-05-12T06:46:35.323Z,2026-05-12 06:46:35.323000+00:00,main,role_action,move,move_left,agent,forager,move_left,True,False,True,False,906.0,0.906,11.0,ArrowLeft,11.0,14.0,,,2.0,7.0,2.0,8.0,2.0,7.0,2.0,-1.0,0.0,0.0,,,8.0,2.0,5.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1768,2026-05-12T06:46:36.228Z,2026-05-12 06:46:36.228000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,905.0,0.905,11.0,d,11.0,14.0,,,3.0,7.0,2.0,,,,,,,,1.0,,7.0,2.0,5.0,1.0,0.0,17.0,1.0,1.0,Gold Mine C,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1769,2026-05-12T06:46:37.273Z,2026-05-12 06:46:37.273000+00:00,main,phase_event,gold_mine_depleted,gold_mine_depleted,,,,False,False,False,False,,,11.0,,11.0,14.0,,,,,,,,,,,,,,depleted,,,,,,17.0,,,,7.0,2.0,depleted,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,,,,0.7,C,Gold Mine C,0.2510033953191459
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1770,2026-05-12T06:46:39.678Z,2026-05-12 06:46:39.678000+00:00,main,role_action,move,move_left,agent,forager,move_left,True,False,True,False,3450.0,3.45,11.0,ArrowLeft,11.0,14.0,,,4.0,6.0,2.0,7.0,2.0,6.0,2.0,-1.0,0.0,0.0,,,7.0,2.0,5.0,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1771,2026-05-12T06:46:40.583Z,2026-05-12 06:46:40.583000+00:00,main,role_action,move,move_left,agent,forager,move_left,True,False,True,False,905.0,0.905,11.0,ArrowLeft,11.0,14.0,,,5.0,5.0,2.0,6.0,2.0,5.0,2.0,-1.0,0.0,0.0,,,6.0,2.0,5.0,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1772,2026-05-12T06:46:41.543Z,2026-05-12 06:46:41.543000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,960.0,0.96,11.0,ArrowLeft,11.0,14.0,,,1.0,4.0,1.0,5.0,1.0,4.0,1.0,-1.0,0.0,0.0,,,5.0,2.0,5.0,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1773,2026-05-12T06:46:42.763Z,2026-05-12 06:46:42.763000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,1220.0,1.22,11.0,ArrowLeft,11.0,14.0,,,2.0,3.0,1.0,4.0,1.0,3.0,1.0,-1.0,0.0,0.0,,,5.0,2.0,4.0,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1774,2026-05-12T06:46:43.242Z,2026-05-12 06:46:43.242000+00:00,main,role_action,scan_chase,scan_chase,human,security,scan_chase,True,True,False,True,479.0,0.479,11.0,s,11.0,14.0,,,3.0,3.0,1.0,,,,,,,,1.0,,5.0,2.0,3.0,1.0,0.0,17.0,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,9.0,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1775,2026-05-12T06:46:48.246Z,2026-05-12 06:46:48.246000+00:00,main,phase_event,alien_chased_away,alien_chased_away,,,,False,False,False,False,,,11.0,,11.0,14.0,,,,,,,,,,,,,,chased_away,,,,,,17.0,,,,4.0,1.0,,chased_away,1.0,4.0,1.0,,,1.0,1.0,3.0,1.0,,high_reward_high_risk_04.csv,high,high,4.0,,,,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1776,2026-05-12T06:46:50.054Z,2026-05-12 06:46:50.054000+00:00,main,role_action,move,move_down,human,security,move_down,True,True,False,False,6813.0,6.813,11.0,ArrowDown,11.0,14.0,,,4.0,3.0,2.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,,,5.0,2.0,3.0,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1777,2026-05-12T06:46:50.729Z,2026-05-12 06:46:50.729000+00:00,main,role_action,move,move_down,human,security,move_down,True,True,False,False,675.0,0.675,11.0,ArrowDown,11.0,14.0,,,5.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,0.0,,,5.0,2.0,3.0,2.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1778,2026-05-12T06:46:52.085Z,2026-05-12 06:46:52.085000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,1356.0,1.356,11.0,d,11.0,15.0,,,1.0,5.0,2.0,,,,,,,,1.0,,5.0,2.0,3.0,3.0,0.0,18.0,1.0,1.0,Gold Mine B,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1779,2026-05-12T06:46:53.132Z,2026-05-12 06:46:53.132000+00:00,main,phase_event,gold_mine_depleted,gold_mine_depleted,,,,False,False,False,False,,,11.0,,11.0,15.0,,,,,,,,,,,,,,depleted,,,,,,18.0,,,,5.0,2.0,depleted,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,,,,0.5,B,Gold Mine B,0.3228833466489672
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,1780,2026-05-12T06:46:55.538Z,2026-05-12 06:46:55.538000+00:00,main,role_action,move,move_left,agent,forager,move_left,True,False,True,False,3454.0,3.454,11.0,ArrowLeft,11.0,15.0,,,2.0,4.0,2.0,5.0,2.0,4.0,2.0,-1.0,0.0,0.0,,,5.0,2.0,3.0,3.0,0.0,18.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_04.csv,high,high,4.0,Grace,forager,security,,,,
